geoid,name,B08134001,"B08134001, Error",B08134002,"B08134002, Error",B08134003,"B08134003, Error",B08134004,"B08134004, Error",B08134005,"B08134005, Error",B08134006,"B08134006, Error",B08134007,"B08134007, Error",B08134008,"B08134008, Error",B08134009,"B08134009, Error",B08134010,"B08134010, Error",B08134011,"B08134011, Error",B08134012,"B08134012, Error",B08134013,"B08134013, Error",B08134014,"B08134014, Error",B08134015,"B08134015, Error",B08134016,"B08134016, Error",B08134017,"B08134017, Error",B08134018,"B08134018, Error",B08134019,"B08134019, Error",B08134020,"B08134020, Error",B08134021,"B08134021, Error",B08134022,"B08134022, Error",B08134023,"B08134023, Error",B08134024,"B08134024, Error",B08134025,"B08134025, Error",B08134026,"B08134026, Error",B08134027,"B08134027, Error",B08134028,"B08134028, Error",B08134029,"B08134029, Error",B08134030,"B08134030, Error",B08134031,"B08134031, Error",B08134032,"B08134032, Error",B08134033,"B08134033, Error",B08134034,"B08134034, Error",B08134035,"B08134035, Error",B08134036,"B08134036, Error",B08134037,"B08134037, Error",B08134038,"B08134038, Error",B08134039,"B08134039, Error",B08134040,"B08134040, Error",B08134041,"B08134041, Error",B08134042,"B08134042, Error",B08134043,"B08134043, Error",B08134044,"B08134044, Error",B08134045,"B08134045, Error",B08134046,"B08134046, Error",B08134047,"B08134047, Error",B08134048,"B08134048, Error",B08134049,"B08134049, Error",B08134050,"B08134050, Error",B08134051,"B08134051, Error",B08134052,"B08134052, Error",B08134053,"B08134053, Error",B08134054,"B08134054, Error",B08134055,"B08134055, Error",B08134056,"B08134056, Error",B08134057,"B08134057, Error",B08134058,"B08134058, Error",B08134059,"B08134059, Error",B08134060,"B08134060, Error",B08134061,"B08134061, Error",B08134062,"B08134062, Error",B08134063,"B08134063, Error",B08134064,"B08134064, Error",B08134065,"B08134065, Error",B08134066,"B08134066, Error",B08134067,"B08134067, Error",B08134068,"B08134068, Error",B08134069,"B08134069, Error",B08134070,"B08134070, Error",B08134071,"B08134071, Error",B08134072,"B08134072, Error",B08134073,"B08134073, Error",B08134074,"B08134074, Error",B08134075,"B08134075, Error",B08134076,"B08134076, Error",B08134077,"B08134077, Error",B08134078,"B08134078, Error",B08134079,"B08134079, Error",B08134080,"B08134080, Error",B08134081,"B08134081, Error",B08134082,"B08134082, Error",B08134083,"B08134083, Error",B08134084,"B08134084, Error",B08134085,"B08134085, Error",B08134086,"B08134086, Error",B08134087,"B08134087, Error",B08134088,"B08134088, Error",B08134089,"B08134089, Error",B08134090,"B08134090, Error",B08134091,"B08134091, Error",B08134092,"B08134092, Error",B08134093,"B08134093, Error",B08134094,"B08134094, Error",B08134095,"B08134095, Error",B08134096,"B08134096, Error",B08134097,"B08134097, Error",B08134098,"B08134098, Error",B08134099,"B08134099, Error",B08134100,"B08134100, Error",B08134101,"B08134101, Error",B08134102,"B08134102, Error",B08134103,"B08134103, Error",B08134104,"B08134104, Error",B08134105,"B08134105, Error",B08134106,"B08134106, Error",B08134107,"B08134107, Error",B08134108,"B08134108, Error",B08134109,"B08134109, Error",B08134110,"B08134110, Error",B08134111,"B08134111, Error",B08134112,"B08134112, Error",B08134113,"B08134113, Error",B08134114,"B08134114, Error",B08134115,"B08134115, Error",B08134116,"B08134116, Error",B08134117,"B08134117, Error",B08134118,"B08134118, Error",B08134119,"B08134119, Error",B08134120,"B08134120, Error"
14000US06073008350,"Census Tract 83.50, San Diego, CA",3651,412,243,113,562,177,645,236,807,234,374,170,628,222,103,90,155,115,134,95,3559,413,221,108,562,177,619,231,791,232,361,169,628,222,88,81,155,115,134,95,2998,398,165,93,492,157,565,217,699,221,295,119,437,173,88,81,141,113,116,92,561,228,56,55,70,76,54,55,92,89,66,77,191,133,0,17,14,22,18,28,345,159,56,55,70,76,35,46,35,39,21,33,96,79,0,17,14,22,18,28,216,174,0,17,0,17,19,31,57,85,45,68,95,106,0,17,0,17,0,17,15,24,0,17,0,17,0,17,0,17,0,17,0,17,15,24,0,17,0,17,15,24,0,17,0,17,0,17,0,17,0,17,0,17,15,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,14,6,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,71,51,16,26,0,17,26,31,16,25,13,21,0,17,0,17,0,17,0,17
14000US06073008351,"Census Tract 83.51, San Diego, CA",2192,217,274,94,370,133,368,120,341,105,202,92,387,106,106,52,95,79,49,41,2041,187,274,94,365,132,368,120,341,105,202,92,321,102,75,43,46,53,49,41,1705,183,213,74,281,87,329,113,311,102,189,91,253,94,68,41,46,53,15,17,336,148,61,57,84,66,39,30,30,26,13,20,68,52,7,14,0,12,34,38,138,88,27,40,7,11,18,21,21,24,0,12,36,36,7,14,0,12,22,24,198,108,34,39,77,64,21,22,9,13,13,20,32,29,0,12,0,12,12,18,111,98,0,12,0,12,0,12,0,12,0,12,41,52,21,28,49,55,0,12,111,98,0,12,0,12,0,12,0,12,0,12,41,52,21,28,49,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,34,0,12,5,9,0,12,0,12,0,12,25,27,10,14,0,12,0,12
14000US06073008352,"Census Tract 83.52, San Diego, CA",2150,279,302,154,199,79,465,193,344,94,186,111,432,135,110,65,59,46,53,56,1964,242,290,149,199,79,387,150,332,94,135,79,411,131,104,63,53,45,53,56,1574,227,137,78,169,72,317,142,303,88,125,77,396,131,27,27,47,45,53,56,390,136,153,138,30,28,70,53,29,49,10,17,15,21,77,55,6,10,0,12,193,108,11,18,19,25,61,48,29,49,10,17,7,12,50,40,6,10,0,12,197,128,142,136,11,15,9,13,0,12,0,12,8,13,27,28,0,12,0,12,17,20,0,12,0,12,0,12,0,12,0,12,11,17,0,12,6,10,0,12,17,20,0,12,0,12,0,12,0,12,0,12,11,17,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,28,12,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,157,136,0,12,0,12,78,87,12,20,51,79,10,16,6,10,0,12,0,12
14000US06073008353,"Census Tract 83.53, San Diego, CA",2651,308,46,37,130,68,517,149,787,204,217,70,610,114,179,73,100,73,65,63,2561,298,43,36,109,67,517,149,787,204,215,69,576,110,166,71,100,73,48,57,2357,310,22,23,101,66,467,145,755,206,177,63,539,110,154,71,100,73,42,55,204,90,21,24,8,12,50,42,32,25,38,32,37,32,12,19,0,17,6,11,179,85,21,24,8,12,25,31,32,25,38,32,37,32,12,19,0,17,6,11,25,25,0,17,0,17,25,25,0,17,0,17,0,17,0,17,0,17,0,17,17,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,24,17,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,8,3,8,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,70,56,0,17,21,34,0,17,0,17,2,4,34,41,13,19,0,17,0,17
14000US06073008354,"Census Tract 83.54, San Diego, CA",3884,411,93,69,640,208,873,233,734,214,485,168,676,231,118,87,202,135,63,68,3800,401,93,69,640,208,873,233,704,213,467,158,652,230,118,87,202,135,51,65,3239,372,76,63,576,209,856,227,666,203,372,135,457,165,107,85,129,107,0,17,561,293,17,27,64,54,17,28,38,47,95,99,195,248,11,19,73,87,51,65,397,279,0,17,31,41,0,17,38,47,51,70,195,248,11,19,20,34,51,65,164,125,17,27,33,39,17,28,0,17,44,68,0,17,0,17,53,80,0,17,36,43,0,17,0,17,0,17,0,17,0,17,24,39,0,17,0,17,12,20,36,43,0,17,0,17,0,17,0,17,0,17,24,39,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,48,57,0,17,0,17,0,17,30,43,18,28,0,17,0,17,0,17,0,17
14000US06073008355,"Census Tract 83.55, San Diego, CA",1752,162,122,65,233,75,343,81,361,102,175,58,227,87,111,62,106,47,74,41,1666,135,116,65,226,72,332,79,311,96,175,58,227,87,107,60,106,47,66,35,1490,135,116,65,158,60,306,77,299,96,143,53,227,87,107,60,74,36,60,34,176,63,0,12,68,45,26,20,12,13,32,30,0,12,0,12,32,29,6,9,166,65,0,12,68,45,26,20,12,13,28,29,0,12,0,12,32,29,0,12,10,11,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,6,9,20,26,0,12,0,12,0,12,16,25,0,12,0,12,4,7,0,12,0,12,20,26,0,12,0,12,0,12,16,25,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,16,0,12,7,11,11,14,0,12,0,12,0,12,0,12,0,12,0,12,48,42,6,10,0,12,0,12,34,39,0,12,0,12,0,12,0,12,8,12
14000US06073008356,"Census Tract 83.56, San Diego, CA",2252,214,119,67,340,131,565,125,503,111,168,69,228,114,122,87,126,69,81,52,2101,203,96,58,340,131,553,128,495,112,168,69,213,116,122,87,102,60,12,15,1746,194,81,52,306,137,423,120,419,103,135,57,158,95,110,85,102,60,12,15,355,96,15,18,34,29,130,59,76,56,33,39,55,49,12,18,0,12,0,12,204,87,15,18,10,15,91,61,51,44,15,26,10,15,12,18,0,12,0,12,151,70,0,12,24,27,39,33,25,38,18,27,45,44,0,12,0,12,0,12,108,67,0,12,0,12,0,12,0,12,0,12,15,24,0,12,24,29,69,52,58,47,0,12,0,12,0,12,0,12,0,12,15,24,0,12,24,29,19,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,35,23,25,0,12,12,18,8,13,0,12,0,12,0,12,0,12,0,12
14000US06073008357,"Census Tract 83.57, San Diego, CA",2776,376,184,100,362,142,704,171,645,140,260,136,407,119,133,158,71,36,10,12,2682,329,137,84,362,142,693,171,637,142,260,136,396,121,133,158,60,37,4,8,2361,342,137,84,295,134,572,141,560,153,247,137,366,114,128,159,52,35,4,8,321,111,0,17,67,53,121,71,77,54,13,19,30,33,5,8,8,12,0,17,289,113,0,17,67,53,97,70,77,54,13,19,30,33,5,8,0,17,0,17,32,31,0,17,0,17,24,29,0,17,0,17,0,17,0,17,8,12,0,17,33,29,0,17,0,17,0,17,8,14,0,17,11,17,0,17,11,14,3,6,33,29,0,17,0,17,0,17,8,14,0,17,11,17,0,17,11,14,3,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,5,2,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,59,70,45,68,0,17,11,18,0,17,0,17,0,17,0,17,0,17,3,6
14000US06073008358,"Census Tract 83.58, San Diego, CA",4004,396,317,170,344,202,1038,263,710,198,279,119,812,234,257,151,160,136,87,62,3801,393,299,179,334,203,1009,256,710,198,279,119,792,236,221,118,85,83,72,62,3164,394,299,179,291,197,900,267,625,187,201,129,481,196,221,118,74,82,72,62,637,214,0,17,43,50,109,91,85,65,78,80,311,164,0,17,11,18,0,17,637,214,0,17,43,50,109,91,85,65,78,80,311,164,0,17,11,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,63,72,0,17,0,17,0,17,0,17,0,17,0,17,36,58,27,37,0,17,63,72,0,17,0,17,0,17,0,17,0,17,0,17,36,58,27,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,57,75,18,31,10,17,29,50,0,17,0,17,0,17,0,17,0,17,0,17,83,71,0,17,0,17,0,17,0,17,0,17,20,28,0,17,48,66,15,24
14000US06073008359,"Census Tract 83.59, San Diego, CA",2632,219,371,147,488,135,563,137,548,177,168,66,210,73,119,76,88,74,77,52,2287,243,235,122,443,127,532,132,470,168,155,60,210,73,111,75,80,73,51,46,2099,220,235,122,407,124,431,108,429,138,155,60,200,77,111,75,80,73,51,46,188,103,0,12,36,35,101,68,41,51,0,12,10,18,0,12,0,12,0,12,154,93,0,12,22,26,81,57,41,51,0,12,10,18,0,12,0,12,0,12,34,39,0,12,14,22,20,30,0,12,0,12,0,12,0,12,0,12,0,12,69,60,0,12,24,38,0,12,24,29,13,21,0,12,0,12,0,12,8,12,69,60,0,12,24,38,0,12,24,29,13,21,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,186,96,107,83,21,24,0,12,42,46,0,12,0,12,8,12,8,12,0,12,90,55,29,45,0,12,31,33,12,19,0,12,0,12,0,12,0,12,18,22
14000US06073008360,"Census Tract 83.60, San Diego, CA",3756,395,267,132,462,186,946,312,713,236,265,98,583,153,350,168,56,49,114,79,3509,375,267,132,420,170,946,312,713,236,234,95,496,165,336,167,56,49,41,41,2906,357,248,134,325,148,758,294,665,225,170,88,479,162,181,115,39,38,41,41,603,226,19,25,95,74,188,144,48,48,64,71,17,30,155,140,17,31,0,17,465,214,15,25,77,68,171,144,12,21,18,30,0,17,155,140,17,31,0,17,138,94,4,9,18,27,17,28,36,42,46,65,17,30,0,17,0,17,0,17,145,93,0,17,42,65,0,17,0,17,0,17,16,28,14,24,0,17,73,69,87,71,0,17,0,17,0,17,0,17,0,17,0,17,14,24,0,17,73,69,58,62,0,17,42,65,0,17,0,17,0,17,16,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,20,0,17,0,17,0,17,0,17,0,17,11,20,0,17,0,17,0,17,91,83,0,17,0,17,0,17,0,17,31,37,60,75,0,17,0,17,0,17
14000US06073008361,"Census Tract 83.61, San Diego, CA",1459,214,107,57,363,121,303,102,277,104,26,25,136,76,54,44,49,36,144,128,1082,184,72,52,274,103,228,84,254,104,26,25,99,56,54,44,30,30,45,47,992,187,72,52,257,105,202,81,227,105,26,25,86,53,47,45,30,30,45,47,90,68,0,12,17,21,26,25,27,36,0,12,13,21,7,11,0,12,0,12,90,68,0,12,17,21,26,25,27,36,0,12,13,21,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,85,8,13,0,12,0,12,10,15,0,12,0,12,0,12,19,23,72,79,84,75,8,13,0,12,0,12,10,15,0,12,0,12,0,12,19,23,47,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,36,155,80,27,25,37,43,41,48,13,16,0,12,37,51,0,12,0,12,0,12,113,93,0,12,52,83,34,29,0,12,0,12,0,12,0,12,0,12,27,43
14000US06073008362,"Census Tract 83.62, San Diego, CA",1718,209,144,61,386,114,369,99,418,112,47,50,170,81,121,71,45,45,18,19,1501,185,120,56,374,113,326,94,365,102,47,50,141,69,94,66,34,42,0,12,1379,184,109,50,304,108,313,93,346,101,38,48,141,69,94,66,34,42,0,12,122,63,11,13,70,44,13,15,19,21,9,15,0,12,0,12,0,12,0,12,115,61,11,13,70,44,6,10,19,21,9,15,0,12,0,12,0,12,0,12,7,11,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,72,45,0,12,0,12,25,23,12,20,0,12,9,14,8,12,0,12,18,19,54,42,0,12,0,12,25,23,12,20,0,12,9,14,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,19,60,44,10,17,0,12,0,12,9,14,0,12,20,31,10,14,11,16,0,12,85,44,14,24,12,17,18,20,32,28,0,12,0,12,9,15,0,12,0,12
14000US06073008363,"Census Tract 83.63, San Diego, CA",2934,341,134,87,465,216,775,191,811,315,107,80,410,174,38,45,166,123,28,35,2255,322,89,81,443,213,732,200,589,190,89,74,178,96,15,24,104,105,16,25,1977,321,89,81,378,205,669,203,571,188,89,74,134,78,15,24,32,51,0,17,278,159,0,17,65,58,63,52,18,28,0,17,44,46,0,17,72,92,16,25,237,144,0,17,39,44,63,52,18,28,0,17,29,35,0,17,72,92,16,25,41,42,0,17,26,31,0,17,0,17,0,17,15,25,0,17,0,17,0,17,538,193,15,22,0,17,43,41,207,173,18,27,191,138,23,38,29,35,12,23,538,193,15,22,0,17,43,41,207,173,18,27,191,138,23,38,29,35,12,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,65,66,15,23,0,17,0,17,0,17,0,17,17,27,0,17,33,48,0,17,76,61,15,28,22,34,0,17,15,25,0,17,24,37,0,17,0,17,0,17
14000US06073008364,"Census Tract 83.64, San Diego, CA",3225,307,151,80,577,235,947,217,469,190,277,132,540,231,154,100,50,49,60,57,2701,320,118,77,516,221,847,208,428,184,259,129,381,192,58,58,50,49,44,50,2603,308,118,77,516,221,772,194,428,184,259,129,358,190,58,58,50,49,44,50,98,82,0,17,0,17,75,75,0,17,0,17,23,34,0,17,0,17,0,17,98,82,0,17,0,17,75,75,0,17,0,17,23,34,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,295,153,0,17,33,38,32,26,28,43,18,28,139,105,29,48,0,17,16,26,279,154,0,17,33,38,32,26,28,43,18,28,139,105,29,48,0,17,0,17,16,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,163,95,33,38,28,32,9,16,13,22,0,17,20,31,60,61,0,17,0,17,66,54,0,17,0,17,59,50,0,17,0,17,0,17,7,12,0,17,0,17
14000US06073008365,"Census Tract 83.65, San Diego, CA",1566,124,71,39,122,65,347,92,351,78,108,35,291,84,83,30,105,49,88,59,1543,123,71,39,122,65,344,91,351,78,108,35,291,84,80,29,96,50,80,60,1433,142,60,35,122,65,340,91,327,75,104,34,266,81,76,27,96,50,42,27,110,55,11,16,0,12,4,8,24,20,4,6,25,24,4,6,0,12,38,46,100,55,11,16,0,12,4,8,24,20,4,6,15,17,4,6,0,12,38,46,10,18,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,13,0,12,0,12,3,6,0,12,0,12,0,12,3,5,0,12,8,11
14000US06073008366,"Census Tract 83.66, San Diego, CA",3303,286,52,40,236,91,532,122,600,149,570,144,845,196,258,82,145,66,65,35,3207,263,52,40,236,91,524,121,580,141,570,144,845,196,224,78,145,66,31,26,2923,256,52,40,173,75,489,117,548,134,558,140,761,196,195,62,122,63,25,24,284,102,0,17,63,41,35,34,32,26,12,18,84,64,29,27,23,25,6,10,179,83,0,17,11,17,18,22,32,26,12,18,77,64,29,27,0,17,0,17,105,53,0,17,52,37,17,19,0,17,0,17,7,11,0,17,23,25,6,10,49,39,0,17,0,17,0,17,20,29,0,17,0,17,12,18,0,17,17,19,41,36,0,17,0,17,0,17,20,29,0,17,0,17,12,18,0,17,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,47,42,0,17,0,17,8,13,0,17,0,17,0,17,22,35,0,17,17,18
14000US06073008501,"Census Tract 85.01, San Diego, CA",2827,319,253,127,453,159,665,277,707,248,316,148,203,108,103,72,50,61,77,73,2673,315,219,122,453,159,665,277,642,229,316,148,158,91,103,72,50,61,67,73,2498,309,219,122,453,159,587,267,603,220,316,148,133,87,85,67,50,61,52,68,175,119,0,17,0,17,78,96,39,51,0,17,25,39,18,29,0,17,15,23,146,93,0,17,0,17,49,58,39,51,0,17,25,39,18,29,0,17,15,23,29,46,0,17,0,17,29,46,0,17,0,17,0,17,0,17,0,17,0,17,40,62,0,17,0,17,0,17,40,62,0,17,0,17,0,17,0,17,0,17,40,62,0,17,0,17,0,17,40,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,47,43,34,38,0,17,0,17,13,23,0,17,0,17,0,17,0,17,0,17,67,68,0,17,0,17,0,17,12,21,0,17,45,56,0,17,0,17,10,16
14000US06073008502,"Census Tract 85.02, San Diego, CA",3257,390,245,158,566,234,826,274,916,260,357,227,234,136,45,68,24,32,44,51,2994,352,124,103,501,209,810,269,905,262,357,227,231,135,45,68,21,32,0,17,2652,300,124,103,377,162,760,263,820,254,297,209,208,121,45,68,21,32,0,17,342,281,0,17,124,105,50,62,85,99,60,93,23,40,0,17,0,17,0,17,322,280,0,17,104,101,50,62,85,99,60,93,23,40,0,17,0,17,0,17,20,31,0,17,20,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,61,65,0,17,0,17,0,17,11,19,0,17,3,6,0,17,3,7,44,51,61,65,0,17,0,17,0,17,11,19,0,17,3,6,0,17,3,7,44,51,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,186,137,121,125,65,75,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,26,0,17,0,17,16,26,0,17,0,17,0,17,0,17,0,17,0,17
14000US06073008503,"Census Tract 85.03, San Diego, CA",3313,376,268,138,606,220,930,265,744,272,155,82,242,114,103,82,115,79,150,97,3121,388,199,119,571,202,919,269,732,271,155,82,229,111,103,82,99,75,114,86,2994,388,185,118,549,205,881,258,732,271,155,82,203,107,103,82,85,75,101,83,127,83,14,24,22,34,38,47,0,17,0,17,26,39,0,17,14,24,13,22,91,72,14,24,0,17,38,47,0,17,0,17,26,39,0,17,0,17,13,22,36,41,0,17,22,34,0,17,0,17,0,17,0,17,0,17,14,24,0,17,47,45,0,17,0,17,11,17,0,17,0,17,0,17,0,17,0,17,36,41,47,45,0,17,0,17,11,17,0,17,0,17,0,17,0,17,0,17,36,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,145,91,69,75,35,54,0,17,12,21,0,17,13,22,0,17,16,26,0,17
14000US06073008504,"Census Tract 85.04, San Diego, CA",2887,455,227,175,505,282,738,244,947,187,138,114,183,130,65,51,54,49,30,27,2828,459,227,175,505,282,738,244,947,187,138,114,183,130,56,48,28,32,6,11,2630,479,227,175,505,282,643,206,853,172,138,114,174,130,56,48,28,32,6,11,198,133,0,17,0,17,95,123,94,98,0,17,9,16,0,17,0,17,0,17,198,133,0,17,0,17,95,123,94,98,0,17,9,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,36,38,0,17,0,17,0,17,0,17,0,17,0,17,9,13,17,30,10,16,36,38,0,17,0,17,0,17,0,17,0,17,0,17,9,13,17,30,10,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,23,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,16,14,16
14000US06073008505,"Census Tract 85.05, San Diego, CA",2967,324,214,118,350,161,923,289,700,260,149,106,275,130,105,84,159,118,92,79,2850,344,214,118,350,161,923,289,658,271,149,106,254,122,99,80,159,118,44,44,2507,278,184,99,322,155,886,287,620,267,84,53,222,111,80,73,65,56,44,44,343,200,30,40,28,42,37,45,38,51,65,96,32,41,19,31,94,120,0,17,281,182,30,40,12,26,37,45,16,32,65,96,8,18,19,31,94,120,0,17,62,75,0,17,16,27,0,17,22,39,0,17,24,35,0,17,0,17,0,17,66,79,0,17,0,17,0,17,0,17,0,17,12,18,6,18,0,17,48,65,66,79,0,17,0,17,0,17,0,17,0,17,12,18,6,18,0,17,48,65,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,40,54,0,17,0,17,0,17,31,53,0,17,9,26,0,17,0,17,0,17,11,17,0,17,0,17,0,17,11,17,0,17,0,17,0,17,0,17,0,17
14000US06073008506,"Census Tract 85.06, San Diego, CA",2277,250,176,90,478,186,326,97,492,121,135,64,397,112,70,53,64,48,139,86,2078,269,176,90,478,186,326,97,460,112,135,64,324,119,63,51,33,33,83,65,1918,269,165,88,453,185,312,93,447,116,117,60,283,112,63,51,33,33,45,34,160,81,11,17,25,37,14,23,13,21,18,31,41,42,0,12,0,12,38,55,123,76,11,17,25,37,0,12,13,21,18,31,18,21,0,12,0,12,38,55,37,43,0,12,0,12,14,23,0,12,0,12,23,37,0,12,0,12,0,12,157,84,0,12,0,12,0,12,32,42,0,12,31,47,7,11,31,35,56,57,157,84,0,12,0,12,0,12,32,42,0,12,31,47,7,11,31,35,56,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,21,24,0,12,0,12,0,12,0,12,0,12,21,24,0,12,0,12,0,12
14000US06073008507,"Census Tract 85.07, San Diego, CA",4053,437,304,157,512,238,888,252,1560,376,303,163,316,159,29,33,88,80,53,41,3889,435,304,157,512,238,871,258,1513,384,303,163,285,154,29,33,41,49,31,35,3256,397,276,149,399,196,635,234,1381,341,206,142,258,146,29,33,41,49,31,35,633,261,28,48,113,162,236,138,132,104,97,102,27,53,0,17,0,17,0,17,435,194,28,48,61,81,117,104,132,104,97,102,0,17,0,17,0,17,0,17,198,128,0,17,52,83,119,81,0,17,0,17,27,53,0,17,0,17,0,17,147,152,0,17,0,17,0,17,47,69,0,17,31,35,0,17,47,69,22,35,147,152,0,17,0,17,0,17,47,69,0,17,31,35,0,17,47,69,22,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,0,17,0,17,17,27,0,17,0,17,0,17,0,17,0,17,0,17
